       X(cm)   F(g/cm^2-s)     U(cm/s)         G(g/cm^3-s)     V/R(1/s)        H(g/cm^3-s^2)   T(K)            RHO(g/cm^3)     HDOT(cal/s/cm^3)
1276   1.5716  1.1125E-002     8.0192E-004     9.5625E-005     8.0092E-004     2.0926E-003     2.0945E-001
1277   1.5736  1.1122E-002     7.9811E-004     9.4749E-005     7.9398E-004     2.0827E-003     2.0947E-001
1278   1.5756  1.1119E-002     7.9432E-004     9.3878E-005     7.8707E-004     2.0727E-003     2.0949E-001
1279   1.5776  1.1116E-002     7.9055E-004     9.3011E-005     7.8019E-004     2.0627E-003     2.0951E-001
1280   1.5796  1.1113E-002     7.8680E-004     9.2149E-005     7.7334E-004     2.0527E-003     2.0952E-001
1281   1.5816  1.1110E-002     7.8306E-004     9.1292E-005     7.6652E-004     2.0427E-003     2.0954E-001
1282   1.5836  1.1107E-002     7.7934E-004     9.0439E-005     7.5973E-004     2.0327E-003     2.0956E-001
1283   1.5856  1.1105E-002     7.7563E-004     8.9591E-005     7.5297E-004     2.0226E-003     2.0958E-001
1284   1.5876  1.1102E-002     7.7194E-004     8.8746E-005     7.4624E-004     2.0126E-003     2.0960E-001
1285   1.5896  1.1100E-002     7.6826E-004     8.7906E-005     7.3954E-004     2.0025E-003     2.0962E-001
1286   1.5916  1.1097E-002     7.6460E-004     8.7070E-005     7.3287E-004     1.9924E-003     2.0964E-001
1287   1.5936  1.1095E-002     7.6096E-004     8.6238E-005     7.2622E-004     1.9822E-003     2.0965E-001
1288   1.5956  1.1093E-002     7.5732E-004     8.5409E-005     7.1960E-004     1.9721E-003     2.0967E-001
1289   1.5976  1.1091E-002     7.5370E-004     8.4585E-005     7.1300E-004     1.9619E-003     2.0969E-001
1290   1.5996  1.1089E-002     7.5010E-004     8.3764E-005     7.0643E-004     1.9517E-003     2.0971E-001
1291   1.6016  1.1087E-002     7.4650E-004     8.2946E-005     6.9988E-004     1.9414E-003     2.0973E-001
1292   1.6036  1.1085E-002     7.4292E-004     8.2132E-005     6.9336E-004     1.9312E-003     2.0974E-001
1293   1.6056  1.1083E-002     7.3935E-004     8.1322E-005     6.8686E-004     1.9209E-003     2.0976E-001
1294   1.6076  1.1081E-002     7.3579E-004     8.0515E-005     6.8039E-004     1.9105E-003     2.0978E-001
1295   1.6096  1.1080E-002     7.3224E-004     7.9711E-005     6.7393E-004     1.9001E-003     2.0980E-001
1296   1.6116  1.1078E-002     7.2870E-004     7.8910E-005     6.6750E-004     1.8897E-003     2.0981E-001
1297   1.6136  1.1077E-002     7.2518E-004     7.8113E-005     6.6109E-004     1.8793E-003     2.0983E-001
1298   1.6156  1.1075E-002     7.2166E-004     7.7318E-005     6.5471E-004     1.8688E-003     2.0985E-001
1299   1.6176  1.1074E-002     7.1815E-004     7.6527E-005     6.4834E-004     1.8583E-003     2.0987E-001
1300   1.6196  1.1073E-002     7.1465E-004     7.5739E-005     6.4199E-004     1.8477E-003     2.0988E-001
1301   1.6216  1.1072E-002     7.1116E-004     7.4953E-005     6.3567E-004     1.8371E-003     2.0990E-001
1302   1.6236  1.1071E-002     7.0768E-004     7.4170E-005     6.2936E-004     1.8265E-003     2.0992E-001
1303   1.6256  1.1070E-002     7.0421E-004     7.3390E-005     6.2308E-004     1.8158E-003     2.0993E-001
1304   1.6276  1.1069E-002     7.0074E-004     7.2613E-005     6.1681E-004     1.8051E-003     2.0995E-001
1305   1.6296  1.1068E-002     6.9728E-004     7.1838E-005     6.1056E-004     1.7943E-003     2.0997E-001
1306   1.6316  1.1068E-002     6.9383E-004     7.1066E-005     6.0433E-004     1.7835E-003     2.0998E-001
1307   1.6336  1.1067E-002     6.9038E-004     7.0297E-005     5.9812E-004     1.7726E-003     2.1000E-001
1308   1.6356  1.1066E-002     6.8695E-004     6.9530E-005     5.9193E-004     1.7617E-003     2.1002E-001
1309   1.6376  1.1066E-002     6.8351E-004     6.8766E-005     5.8576E-004     1.7508E-003     2.1003E-001
1310   1.6396  1.1066E-002     6.8009E-004     6.8004E-005     5.7960E-004     1.7398E-003     2.1005E-001
1311   1.6416  1.1066E-002     6.7667E-004     6.7245E-005     5.7347E-004     1.7287E-003     2.1006E-001
1312   1.6436  1.1066E-002     6.7325E-004     6.6488E-005     5.6735E-004     1.7176E-003     2.1008E-001
1313   1.6456  1.1066E-002     6.6984E-004     6.5733E-005     5.6125E-004     1.7064E-003     2.1010E-001
1314   1.6476  1.1066E-002     6.6643E-004     6.4981E-005     5.5516E-004     1.6952E-003     2.1011E-001
1315   1.6496  1.1066E-002     6.6303E-004     6.4231E-005     5.4910E-004     1.6839E-003     2.1013E-001
1316   1.6517  1.1066E-002     6.5963E-004     6.3483E-005     5.4305E-004     1.6726E-003     2.1014E-001
1317   1.6537  1.1067E-002     6.5624E-004     6.2738E-005     5.3701E-004     1.6613E-003     2.1016E-001
1318   1.6557  1.1067E-002     6.5285E-004     6.1995E-005     5.3100E-004     1.6498E-003     2.1017E-001
1319   1.6577  1.1068E-002     6.4946E-004     6.1254E-005     5.2500E-004     1.6383E-003     2.1019E-001
1320   1.6597  1.1068E-002     6.4607E-004     6.0516E-005     5.1902E-004     1.6268E-003     2.1020E-001
1321   1.6617  1.1069E-002     6.4269E-004     5.9779E-005     5.1306E-004     1.6152E-003     2.1022E-001
1322   1.6637  1.1070E-002     6.3931E-004     5.9045E-005     5.0711E-004     1.6035E-003     2.1023E-001
1323   1.6657  1.1071E-002     6.3593E-004     5.8313E-005     5.0119E-004     1.5918E-003     2.1025E-001
1324   1.6677  1.1072E-002     6.3256E-004     5.7584E-005     4.9528E-004     1.5801E-003     2.1026E-001
1325   1.6697  1.1073E-002     6.2918E-004     5.6856E-005     4.8938E-004     1.5682E-003     2.1028E-001
1326   1.6717  1.1074E-002     6.2581E-004     5.6131E-005     4.8351E-004     1.5563E-003     2.1029E-001
1327   1.6737  1.1076E-002     6.2244E-004     5.5409E-005     4.7765E-004     1.5444E-003     2.1031E-001
1328   1.6757  1.1077E-002     6.1907E-004     5.4688E-005     4.7181E-004     1.5324E-003     2.1032E-001
1329   1.6777  1.1079E-002     6.1569E-004     5.3970E-005     4.6599E-004     1.5203E-003     2.1033E-001
1330   1.6797  1.1081E-002     6.1232E-004     5.3254E-005     4.6019E-004     1.5082E-003     2.1035E-001
1331   1.6817  1.1082E-002     6.0895E-004     5.2540E-005     4.5441E-004     1.4960E-003     2.1036E-001
1332   1.6837  1.1084E-002     6.0558E-004     5.1829E-005     4.4865E-004     1.4837E-003     2.1038E-001
1333   1.6857  1.1086E-002     6.0221E-004     5.1119E-005     4.4290E-004     1.4714E-003     2.1039E-001
1334   1.6877  1.1089E-002     5.9884E-004     5.0413E-005     4.3718E-004     1.4590E-003     2.1040E-001
1335   1.6897  1.1091E-002     5.9547E-004     4.9708E-005     4.3147E-004     1.4466E-003     2.1041E-001
1336   1.6917  1.1093E-002     5.9209E-004     4.9007E-005     4.2579E-004     1.4341E-003     2.1043E-001
1337   1.6937  1.1096E-002     5.8872E-004     4.8307E-005     4.2012E-004     1.4215E-003     2.1044E-001
1338   1.6957  1.1098E-002     5.8534E-004     4.7610E-005     4.1448E-004     1.4089E-003     2.1045E-001
1339   1.6977  1.1101E-002     5.8196E-004     4.6916E-005     4.0886E-004     1.3962E-003     2.1047E-001
1340   1.6997  1.1104E-002     5.7858E-004     4.6224E-005     4.0325E-004     1.3835E-003     2.1048E-001
1341   1.7017  1.1107E-002     5.7520E-004     4.5535E-005     3.9768E-004     1.3706E-003     2.1049E-001
1342   1.7037  1.1110E-002     5.7182E-004     4.4848E-005     3.9212E-004     1.3578E-003     2.1050E-001
1343   1.7057  1.1113E-002     5.6843E-004     4.4164E-005     3.8659E-004     1.3449E-003     2.1051E-001
1344   1.7077  1.1116E-002     5.6504E-004     4.3483E-005     3.8108E-004     1.3319E-003     2.1052E-001
1345   1.7097  1.1119E-002     5.6165E-004     4.2804E-005     3.7559E-004     1.3188E-003     2.1054E-001
1346   1.7117  1.1123E-002     5.5825E-004     4.2128E-005     3.7013E-004     1.3057E-003     2.1055E-001
1347   1.7137  1.1127E-002     5.5485E-004     4.1455E-005     3.6469E-004     1.2926E-003     2.1056E-001
1348   1.7157  1.1130E-002     5.5144E-004     4.0785E-005     3.5928E-004     1.2793E-003     2.1057E-001
1349   1.7177  1.1134E-002     5.4804E-004     4.0118E-005     3.5389E-004     1.2661E-003     2.1058E-001
1350   1.7197  1.1138E-002     5.4462E-004     3.9454E-005     3.4853E-004     1.2527E-003     2.1059E-001
1351   1.7217  1.1142E-002     5.4121E-004     3.8794E-005     3.4320E-004     1.2393E-003     2.1060E-001
1352   1.7237  1.1147E-002     5.3778E-004     3.8136E-005     3.3789E-004     1.2259E-003     2.1061E-001
1353   1.7257  1.1151E-002     5.3436E-004     3.7481E-005     3.3261E-004     1.2124E-003     2.1062E-001
1354   1.7277  1.1156E-002     5.3093E-004     3.6830E-005     3.2736E-004     1.1988E-003     2.1063E-001
1355   1.7297  1.1160E-002     5.2749E-004     3.6182E-005     3.2214E-004     1.1852E-003     2.1064E-001
1356   1.7317  1.1165E-002     5.2404E-004     3.5537E-005     3.1695E-004     1.1716E-003     2.1064E-001
1357   1.7337  1.1170E-002     5.2060E-004     3.4896E-005     3.1179E-004     1.1579E-003     2.1065E-001
1358   1.7357  1.1175E-002     5.1714E-004     3.4258E-005     3.0666E-004     1.1441E-003     2.1066E-001
1359   1.7377  1.1180E-002     5.1368E-004     3.3624E-005     3.0157E-004     1.1303E-003     2.1067E-001
1360   1.7397  1.1185E-002     5.1021E-004     3.2994E-005     2.9650E-004     1.1165E-003     2.1068E-001
1361   1.7417  1.1191E-002     5.0673E-004     3.2367E-005     2.9147E-004     1.1026E-003     2.1068E-001
1362   1.7437  1.1196E-002     5.0325E-004     3.1744E-005     2.8647E-004     1.0886E-003     2.1069E-001
1363   1.7457  1.1202E-002     4.9976E-004     3.1125E-005     2.8151E-004     1.0747E-003     2.1070E-001
1364   1.7477  1.1208E-002     4.9626E-004     3.0510E-005     2.7658E-004     1.0606E-003     2.1070E-001
1365   1.7497  1.1214E-002     4.9276E-004     2.9899E-005     2.7169E-004     1.0466E-003     2.1071E-001
1366   1.7518  1.1220E-002     4.8924E-004     2.9292E-005     2.6684E-004     1.0325E-003     2.1072E-001
1367   1.7538  1.1226E-002     4.8572E-004     2.8690E-005     2.6202E-004     1.0184E-003     2.1072E-001
1368   1.7558  1.1232E-002     4.8219E-004     2.8091E-005     2.5724E-004     1.0042E-003     2.1073E-001
1369   1.7578  1.1239E-002     4.7865E-004     2.7497E-005     2.5250E-004     9.9001E-004     2.1073E-001
1370   1.7598  1.1245E-002     4.7510E-004     2.6907E-005     2.4780E-004     9.7579E-004     2.1074E-001
1371   1.7618  1.1252E-002     4.7154E-004     2.6322E-005     2.4314E-004     9.6154E-004     2.1074E-001
1372   1.7638  1.1259E-002     4.6797E-004     2.5741E-005     2.3852E-004     9.4726E-004     2.1074E-001
1373   1.7658  1.1266E-002     4.6439E-004     2.5165E-005     2.3394E-004     9.3297E-004     2.1075E-001
1374   1.7678  1.1273E-002     4.6079E-004     2.4594E-005     2.2940E-004     9.1865E-004     2.1075E-001
1375   1.7698  1.1280E-002     4.5719E-004     2.4028E-005     2.2491E-004     9.0431E-004     2.1075E-001
1376   1.7718  1.1288E-002     4.5358E-004     2.3467E-005     2.2047E-004     8.8996E-004     2.1076E-001
1377   1.7738  1.1295E-002     4.4995E-004     2.2910E-005     2.1606E-004     8.7559E-004     2.1076E-001
1378   1.7758  1.1303E-002     4.4631E-004     2.2359E-005     2.1171E-004     8.6121E-004     2.1076E-001
1379   1.7778  1.1311E-002     4.4266E-004     2.1813E-005     2.0740E-004     8.4682E-004     2.1076E-001
1380   1.7798  1.1319E-002     4.3899E-004     2.1272E-005     2.0314E-004     8.3243E-004     2.1076E-001
1381   1.7818  1.1327E-002     4.3532E-004     2.0737E-005     1.9892E-004     8.1804E-004     2.1076E-001
1382   1.7838  1.1335E-002     4.3162E-004     2.0207E-005     1.9476E-004     8.0364E-004     2.1077E-001
1383   1.7858  1.1343E-002     4.2792E-004     1.9682E-005     1.9064E-004     7.8925E-004     2.1077E-001
1384   1.7878  1.1352E-002     4.2420E-004     1.9164E-005     1.8658E-004     7.7487E-004     2.1077E-001
1385   1.7898  1.1360E-002     4.2046E-004     1.8651E-005     1.8256E-004     7.6049E-004     2.1077E-001
1386   1.7918  1.1369E-002     4.1671E-004     1.8143E-005     1.7860E-004     7.4613E-004     2.1076E-001
1387   1.7938  1.1378E-002     4.1295E-004     1.7642E-005     1.7469E-004     7.3178E-004     2.1076E-001
1388   1.7958  1.1387E-002     4.0916E-004     1.7147E-005     1.7084E-004     7.1746E-004     2.1076E-001
1389   1.7978  1.1396E-002     4.0536E-004     1.6658E-005     1.6703E-004     7.0315E-004     2.1076E-001
1390   1.7998  1.1405E-002     4.0155E-004     1.6175E-005     1.6329E-004     6.8888E-004     2.1076E-001
1391   1.8018  1.1414E-002     3.9772E-004     1.5698E-005     1.5959E-004     6.7463E-004     2.1076E-001
1392   1.8038  1.1424E-002     3.9386E-004     1.5228E-005     1.5596E-004     6.6042E-004     2.1075E-001
1393   1.8058  1.1433E-002     3.8999E-004     1.4764E-005     1.5238E-004     6.4625E-004     2.1075E-001
1394   1.8078  1.1443E-002     3.8611E-004     1.4307E-005     1.4886E-004     6.3211E-004     2.1075E-001
1395   1.8098  1.1452E-002     3.8220E-004     1.3856E-005     1.4539E-004     6.1803E-004     2.1074E-001
1396   1.8118  1.1462E-002     3.7827E-004     1.3412E-005     1.4199E-004     6.0399E-004     2.1074E-001
1397   1.8138  1.1472E-002     3.7433E-004     1.2975E-005     1.3864E-004     5.9001E-004     2.1073E-001
1398   1.8158  1.1482E-002     3.7036E-004     1.2545E-005     1.3535E-004     5.7609E-004     2.1073E-001
1399   1.8178  1.1492E-002     3.6637E-004     1.2121E-005     1.3213E-004     5.6223E-004     2.1072E-001
1400   1.8198  1.1502E-002     3.6236E-004     1.1705E-005     1.2896E-004     5.4844E-004     2.1072E-001
1401   1.8218  1.1512E-002     3.5834E-004     1.1296E-005     1.2586E-004     5.3473E-004     2.1071E-001
1402   1.8238  1.1523E-002     3.5428E-004     1.0894E-005     1.2281E-004     5.2108E-004     2.1071E-001
1403   1.8258  1.1533E-002     3.5021E-004     1.0499E-005     1.1983E-004     5.0752E-004     2.1070E-001
1404   1.8278  1.1543E-002     3.4611E-004     1.0112E-005     1.1691E-004     4.9405E-004     2.1069E-001
1405   1.8298  1.1554E-002     3.4200E-004     9.7323E-006     1.1405E-004     4.8067E-004     2.1069E-001
1406   1.8318  1.1564E-002     3.3786E-004     9.3600E-006     1.1125E-004     4.6738E-004     2.1068E-001
1407   1.8338  1.1575E-002     3.3369E-004     8.9952E-006     1.0852E-004     4.5420E-004     2.1067E-001
1408   1.8358  1.1585E-002     3.2950E-004     8.6381E-006     1.0585E-004     4.4112E-004     2.1067E-001
1409   1.8378  1.1596E-002     3.2529E-004     8.2886E-006     1.0324E-004     4.2815E-004     2.1066E-001
1410   1.8398  1.1606E-002     3.2106E-004     7.9469E-006     1.0070E-004     4.1530E-004     2.1065E-001
1411   1.8418  1.1617E-002     3.1680E-004     7.6130E-006     9.8215E-005     4.0257E-004     2.1064E-001
1412   1.8438  1.1627E-002     3.1251E-004     7.2869E-006     9.5796E-005     3.8997E-004     2.1064E-001
1413   1.8458  1.1638E-002     3.0821E-004     6.9687E-006     9.3440E-005     3.7750E-004     2.1063E-001
1414   1.8478  1.1649E-002     3.0387E-004     6.6584E-006     9.1147E-005     3.6516E-004     2.1062E-001
1415   1.8498  1.1659E-002     2.9952E-004     6.3561E-006     8.8917E-005     3.5297E-004     2.1061E-001
1416   1.8519  1.1670E-002     2.9514E-004     6.0617E-006     8.6749E-005     3.4093E-004     2.1061E-001
1417   1.8539  1.1680E-002     2.9073E-004     5.7754E-006     8.4643E-005     3.2904E-004     2.1060E-001
1418   1.8559  1.1690E-002     2.8631E-004     5.4971E-006     8.2599E-005     3.1731E-004     2.1059E-001
1419   1.8579  1.1701E-002     2.8185E-004     5.2268E-006     8.0616E-005     3.0575E-004     2.1058E-001
1420   1.8599  1.1711E-002     2.7738E-004     4.9645E-006     7.8694E-005     2.9435E-004     2.1057E-001
1421   1.8619  1.1721E-002     2.7288E-004     4.7103E-006     7.6833E-005     2.8313E-004     2.1057E-001
1422   1.8639  1.1731E-002     2.6836E-004     4.4641E-006     7.5031E-005     2.7208E-004     2.1056E-001
1423   1.8659  1.1741E-002     2.6382E-004     4.2259E-006     7.3288E-005     2.6122E-004     2.1055E-001
1424   1.8679  1.1751E-002     2.5925E-004     3.9957E-006     7.1604E-005     2.5056E-004     2.1054E-001
1425   1.8699  1.1761E-002     2.5467E-004     3.7735E-006     6.9977E-005     2.4008E-004     2.1053E-001
1426   1.8719  1.1771E-002     2.5006E-004     3.5592E-006     6.8408E-005     2.2981E-004     2.1053E-001
1427   1.8739  1.1781E-002     2.4543E-004     3.3527E-006     6.6894E-005     2.1974E-004     2.1052E-001
1428   1.8759  1.1790E-002     2.4079E-004     3.1541E-006     6.5436E-005     2.0988E-004     2.1051E-001
1429   1.8779  1.1800E-002     2.3613E-004     2.9632E-006     6.4032E-005     2.0023E-004     2.1051E-001
1430   1.8799  1.1809E-002     2.3145E-004     2.7801E-006     6.2681E-005     1.9080E-004     2.1050E-001
1431   1.8819  1.1818E-002     2.2675E-004     2.6045E-006     6.1383E-005     1.8159E-004     2.1049E-001
1432   1.8839  1.1827E-002     2.2204E-004     2.4364E-006     6.0136E-005     1.7261E-004     2.1049E-001
1433   1.8859  1.1836E-002     2.1731E-004     2.2758E-006     5.8939E-005     1.6385E-004     2.1048E-001
1434   1.8879  1.1844E-002     2.1258E-004     2.1225E-006     5.7790E-005     1.5533E-004     2.1047E-001
1435   1.8899  1.1853E-002     2.0783E-004     1.9764E-006     5.6690E-005     1.4705E-004     2.1047E-001
1436   1.8919  1.1861E-002     2.0307E-004     1.8374E-006     5.5636E-005     1.3900E-004     2.1046E-001
1437   1.8939  1.1869E-002     1.9831E-004     1.7053E-006     5.4627E-005     1.3120E-004     2.1046E-001
1438   1.8959  1.1877E-002     1.9354E-004     1.5801E-006     5.3663E-005     1.2364E-004     2.1045E-001
1439   1.8979  1.1885E-002     1.8876E-004     1.4615E-006     5.2740E-005     1.1633E-004     2.1045E-001
1440   1.8999  1.1893E-002     1.8399E-004     1.3494E-006     5.1860E-005     1.0926E-004     2.1044E-001
1441   1.9019  1.1900E-002     1.7921E-004     1.2437E-006     5.1019E-005     1.0245E-004     2.1044E-001
1442   1.9039  1.1907E-002     1.7444E-004     1.1442E-006     5.0217E-005     9.5884E-005     2.1043E-001
1443   1.9059  1.1914E-002     1.6967E-004     1.0506E-006     4.9452E-005     8.9570E-005     2.1043E-001
1444   1.9079  1.1921E-002     1.6490E-004     9.6292E-007     4.8723E-005     8.3507E-005     2.1043E-001
1445   1.9099  1.1928E-002     1.6015E-004     8.8083E-007     4.8029E-005     7.7695E-005     2.1042E-001
1446   1.9119  1.1935E-002     1.5541E-004     8.0417E-007     4.7368E-005     7.2134E-005     2.1042E-001
1447   1.9139  1.1941E-002     1.5068E-004     7.3275E-007     4.6739E-005     6.6823E-005     2.1042E-001
1448   1.9159  1.1947E-002     1.4596E-004     6.6636E-007     4.6140E-005     6.1759E-005     2.1042E-001
